PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Dexter Williams (CLE),RB,0,,,0,,0,0.0,0.0
Trayveon Williams (CIN),RB,0,,,0,,0,0.0,0.0
Ty Johnson (NYJ),RB,0,,,0,,0,0.0,0.0
Patrick Laird (MIA),RB,0,,,0,,0,0.0,0.0
Cullen Gillaspia (NYG),RB,0,,,0,,0,0.0,0.0
Jakob Johnson (NE),RB,0,,,0,,0,0.0,0.0
Sutton Smith (LV),RB,0,,,0,,0,0.0,0.0
Devine Ozigbo (JAC),RB,0,,,0,,0,0.0,0.0
Benny Snell Jr. (PIT),RB,0,,,0,,0,0.0,0.0
Alexander Mattison (MIN),RB,0,,,0,,0,0.0,0.0
Darwin Thompson (TB),RB,0,,,0,,0,0.0,0.0
Mike Weber (NYG),RB,0,,,0,,0,0.0,0.0
Damarea Crockett (DEN),RB,0,,,0,,0,0.0,0.0
Travis Homer (SEA),RB,0,,,0,,0,0.0,0.0
Elijah Holyfield (CIN),RB,0,,,0,,0,0.0,0.0
Dontrell Hilliard (TEN),RB,0,,,0,,0,0.0,0.0
Jeff Wilson Jr. (SF),RB,0,,,0,,0,0.0,0.0
Johnny Stanton (CLE),RB,0,,,0,,0,0.0,0.0
Reggie Bonnafon (CAR),RB,0,,,0,,0,0.0,0.0
Miles Sanders (PHI),RB,0,,,0,,0,0.0,0.0
Devin Singletary (BUF),RB,0,,,0,,0,0.0,0.0
Josh Jacobs (LV),RB,0,,,0,,0,0.0,0.0
David Montgomery (CHI),RB,0,,,0,,0,0.0,0.0
Damien Harris (NE),RB,0,,,0,,0,0.0,0.0
Dalyn Dawkins (DET),RB,0,,,0,,0,0.0,0.0
Elijah Mitchell (SF),RB,0,,,0,,0,0.0,0.0
Chris Evans (CIN),RB,0,,,0,,0,0.0,0.0
Khalil Herbert (CHI),RB,0,,,0,,0,0.0,0.0
Javian Hawkins (TEN),RB,0,,,0,,0,0.0,0.0
Javonte Williams (DEN),RB,0,,,0,,0,0.0,0.0
Michael Carter (NYJ),RB,0,,,0,,0,0.0,0.0
Rhamondre Stevenson (NE),RB,0,,,0,,0,0.0,0.0
Kenneth Gainwell (PHI),RB,0,,,0,,0,0.0,0.0
Gary Brightwell (NYG),RB,0,,,0,,0,0.0,0.0
Gerrid Doaks (MIA),RB,0,,,0,,0,0.0,0.0
Mason Stokke (CAR),RB,0,,,0,,0,0.0,0.0
Spencer Brown (CAR),RB,0,,,0,,0,0.0,0.0
Kene Nwangwu (MIN),RB,0,,,0,,0,0.0,0.0
Jake Funk (LAR),RB,0,,,0,,0,0.0,0.0
JaQuan Hardy (DAL),RB,0,,,0,,0,0.0,0.0
Tory Carter (TEN),RB,0,,,0,,0,0.0,0.0
A.J. Rose Jr. (MIN),RB,0,,,0,,0,0.0,0.0
Nate McCrary (BAL),RB,0,,,0,,0,0.0,0.0
Josh Johnson (SEA),RB,0,,,0,,0,0.0,0.0
Tre Harbison (CLE),RB,0,,,0,,0,0.0,0.0
Taiwan Jones (BUF),RB,0,,,0,,0,0.0,0.0
Shane Bannon (KC),RB,0,,,0,,0,0.0,0.0
Nick Bellore (SEA),RB,0,,,0,,0,0.0,0.0
Isaac Odim (LAC),RB,0,,,0,,0,0.0,0.0
Chad Spann (HOU),RB,0,,,0,,0,0.0,0.0
Jay Finley (CIN),RB,0,,,0,,0,0.0,0.0
Alfonso Smith (FA),RB,0,0.0,,0,0.0,1,0.0,0.0
Ryan Torain (FA),RB,27,2.7,66.67,164,16.4,10,0.0,0.0
Lance Ball (FA),RB,6,0.6,50.0,41,4.1,10,0.0,0.0
Isaac Redman (FA),RB,10,0.62,90.0,52,3.25,16,0.0,0.0
Chris Ivory (FA),RB,1,0.08,100.0,137,11.42,12,0.0,0.0
Spencer Larsen (FA),RB,5,0.45,100.0,3,0.27,11,0.0,0.0
Cedric Peerman (FA),RB,3,0.43,33.33,2,0.29,7,0.0,0.0
Keiland Williams (FA),RB,58,3.87,67.24,65,4.33,15,0.0,0.0
LeGarrette Blount (FA),RB,7,0.54,71.43,201,15.46,13,0.0,0.0
Joe McKnight (FA),RB,4,0.44,75.0,39,4.33,9,0.0,0.0
James Starks (FA),RB,4,1.33,50.0,29,9.67,3,0.0,0.0
Deji Karim (FA),RB,7,0.64,42.86,35,3.18,11,0.0,0.0
Anthony Dixon (FA),RB,5,0.31,100.0,70,4.38,16,0.0,0.0
Toby Gerhart (FA),RB,29,1.93,72.41,81,5.4,15,0.0,0.0
Andre Brown (FA),RB,0,0.0,,2,0.5,4,0.0,0.0
Garrett Mills (NE),RB,0,,,0,,0,0.0,0.0
Mark Ingram II (NO),RB,0,,,0,,0,0.0,0.0
Darrel Young (FA),RB,1,0.06,100.0,4,0.25,16,0.0,0.0
Josh Vaughan (FA),RB,0,0.0,,3,1.0,3,0.0,0.0
John Conner (FA),RB,4,0.25,50.0,8,0.5,16,0.0,0.0
Javarris James (FA),RB,11,1.1,81.82,46,4.6,10,0.0,0.0
Andre Anderson (BUF),RB,0,,,0,,0,0.0,0.0
Antone Smith (FA),RB,1,0.11,0.0,1,0.11,9,0.0,0.0
Chris Gronkowski (FA),RB,14,1.0,50.0,5,0.36,14,0.0,0.0
Joique Bell (FA),RB,0,0.0,,0,0.0,8,0.0,0.0
Jamize Olawale (DAL),RB,0,,,0,,0,0.0,0.0
Erik Lorig (FA),RB,2,0.22,50.0,0,0.0,9,0.0,0.0
Cordarrelle Patterson (ATL),RB,0,,,0,,0,0.0,0.0
Brandon Bolden (NE),RB,0,,,0,,0,0.0,0.0
Lamar Miller (NO),RB,0,,,0,,0,0.0,0.0
Alfred Morris (NYG),RB,0,,,0,,0,0.0,0.0
Dexter McCluster (FA),RB,39,3.55,53.85,18,1.64,11,0.0,0.0
Jacob Hester (FA),RB,26,1.73,84.62,26,1.73,15,0.0,0.0
Jackie Battle (FA),RB,3,0.19,33.33,20,1.25,16,0.0,0.0
Heath Evans (FA),RB,11,0.69,63.64,2,0.12,16,0.0,0.0
Greg Jones (FA),RB,11,0.69,100.0,2,0.12,16,0.0,0.0
Fred Jackson (FA),RB,54,3.38,57.41,222,13.88,16,0.0,0.0
Jamaal Charles (FA),RB,64,4.0,70.31,230,14.38,16,0.0,0.0
Felix Jones (FA),RB,52,3.25,92.31,185,11.56,16,0.0,0.0
Donald Brown (FA),RB,28,2.15,71.43,129,9.92,13,0.0,0.0
Jalen Parmele (FA),RB,0,0.0,,0,0.0,16,0.0,0.0
DeAngelo Williams (FA),RB,13,2.17,84.62,87,14.5,6,0.0,0.0
Jonathan Stewart (FA),RB,14,1.0,57.14,178,12.71,14,0.0,0.0
Kenny Irons (CIN),RB,0,,,0,,0,0.0,0.0
Justin Forsett (FA),RB,51,3.19,64.71,118,7.38,16,0.0,0.0
John Kuhn (FA),RB,18,1.12,83.33,84,5.25,16,0.0,0.0
Jerome Harrison (FA),RB,13,1.08,92.31,71,5.92,12,0.0,0.0
Jerome Felton (FA),RB,15,0.94,53.33,22,1.38,16,0.0,0.0
Javarris Williams (HOU),RB,0,,,0,,0,0.0,0.0
Jason Snelling (FA),RB,51,3.64,86.27,87,6.21,14,0.0,0.0
Darren Sproles (FA),RB,75,4.69,78.67,50,3.12,16,0.0,0.0
Brian Leonard (FA),RB,26,2.36,76.92,9,0.82,11,0.0,0.0
Brandon Jacobs (FA),RB,13,0.81,53.85,147,9.19,16,0.0,0.0
Brandon Jackson (FA),RB,50,3.12,86.0,190,11.88,16,0.0,0.0
Bernard Scott (FA),RB,13,0.81,84.62,61,3.81,16,0.0,0.0
BenJarvus Green-Ellis (FA),RB,16,1.0,75.0,229,14.31,16,0.0,0.0
Arian Foster (FA),RB,84,5.25,78.57,327,20.44,16,0.0,0.0
Anthony Alridge (WAS),RB,0,,,0,,0,0.0,0.0
Ahmad Bradshaw (FA),RB,58,3.62,81.03,276,17.25,16,0.0,0.0
Darren McFadden (FA),RB,61,4.69,77.05,223,17.15,13,0.0,0.0
Darius Reynaud (FA),RB,0,0.0,,0,0.0,9,0.0,0.0
Dantrell Savage (CAR),RB,0,,,0,,0,0.0,0.0
Danny Woodhead (FA),RB,44,2.93,77.27,97,6.47,15,0.0,0.0
Chris Pressley (FA),RB,1,0.14,100.0,1,0.14,7,0.0,0.0
Chris Johnson (FA),RB,57,3.56,77.19,316,19.75,16,0.0,0.0
Chad Simpson (WAS),RB,0,,,0,,0,0.0,0.0
Cedric Benson (FA),RB,37,2.31,75.68,321,20.06,16,0.0,0.0
Kevin Smith (FA),RB,16,2.67,68.75,34,5.67,6,0.0,0.0
Ryan Mathews (FA),RB,26,2.17,84.62,158,13.17,12,0.0,0.0
Rashard Mendenhall (FA),RB,34,2.12,67.65,324,20.25,16,0.0,0.0
Samkon Gado (TEN),RB,0,,,0,,0,0.0,0.0
Ryan Grant (FA),RB,0,0.0,,8,8.0,1,0.0,0.0
Ronnie Brown (FA),RB,42,2.62,78.57,200,12.5,16,0.0,0.0
Reggie Bush (FA),RB,42,5.25,80.95,36,4.5,8,0.0,0.0
Ray Rice (FA),RB,83,5.19,75.9,307,19.19,16,0.0,0.0
Rashad Jennings (FA),RB,34,2.62,76.47,84,6.46,13,0.0,0.0
Shonn Greene (FA),RB,24,1.6,66.67,185,12.33,15,0.0,0.0
Quinn Johnson (FA),RB,4,0.36,75.0,0,0.0,11,0.0,0.0
Pierre Thomas (FA),RB,29,4.83,100.0,83,13.83,6,0.0,0.0
Peyton Hillis (FA),RB,77,4.81,79.22,270,16.88,16,0.0,0.0
Stefan Logan (FA),RB,1,0.06,0.0,15,0.94,16,0.0,0.0
Jahvid Best (FA),RB,80,5.0,72.5,171,10.69,16,0.0,0.0
Jonathan Dwyer (FA),RB,0,0.0,,9,9.0,1,0.0,0.0
C.J. Spiller (FA),RB,30,2.14,80.0,74,5.29,14,0.0,0.0
Xavier Omon (SF),RB,0,,,0,,0,0.0,0.0
Willis McGahee (FA),RB,17,1.13,82.35,100,6.67,15,0.0,0.0
Vonta Leach (FA),RB,15,0.94,53.33,0,0.0,16,0.0,0.0
Tony Fiammetta (FA),RB,10,0.71,50.0,7,0.5,14,0.0,0.0
Tim Hightower (FA),RB,42,2.62,50.0,153,9.56,16,0.0,0.0
Tashard Choice (FA),RB,22,1.38,77.27,66,4.12,16,0.0,0.0
Steven Jackson (FA),RB,61,3.81,75.41,330,20.62,16,0.0,0.0
Knowshon Moreno (FA),RB,48,3.69,77.08,182,14.0,13,0.0,0.0
Lex Hilliard (FA),RB,2,0.12,50.0,0,0.0,16,0.0,0.0
Leon Washington (FA),RB,13,0.81,69.23,27,1.69,16,0.0,0.0
Le'Ron McClain (FA),RB,26,1.73,80.77,28,1.87,15,0.0,0.0
Lawrence Vickers (FA),RB,9,0.56,44.44,5,0.31,16,0.0,0.0
LaRod Stephens-Howling (FA),RB,23,1.77,69.57,23,1.77,13,0.0,0.0
Korey Hall (FA),RB,1,0.08,100.0,0,0.0,12,0.0,0.0
Montell Owens (FA),RB,0,0.0,,0,0.0,16,0.0,0.0
Michael Bush (FA),RB,24,1.71,75.0,158,11.29,14,0.0,0.0
Mike Tolbert (FA),RB,29,1.93,86.21,182,12.13,15,0.0,0.0
Mike Goodson (FA),RB,57,3.56,70.18,103,6.44,16,0.0,0.0
Mike Cox (FA),RB,4,0.57,100.0,0,0.0,7,0.0,0.0
Mike Bell (BUF),RB,0,,,0,,0,0.0,0.0
Michael Robinson (FA),RB,13,1.18,61.54,12,1.09,11,0.0,0.0
Madison Hedgecock (NYG),RB,0,,,0,,0,0.0,0.0
Maurice Jones-Drew (FA),RB,44,3.14,77.27,299,21.36,14,0.0,0.0
Matt Lawrence (BAL),RB,0,,,0,,0,0.0,0.0
Matt Forte (FA),RB,70,4.38,72.86,237,14.81,16,0.0,0.0
Marshawn Lynch (FA),RB,26,1.62,84.62,202,12.62,16,0.0,0.0
Marcus Mason (LAC),RB,0,,,0,,0,0.0,0.0
Marcus Mailei (NO),RB,0,,,0,,0,0.0,0.0
Marcel Reece (FA),RB,43,2.69,58.14,30,1.88,16,0.0,0.0
Alex Collins (SEA),RB,0,,,0,,0,0.0,0.0
Derrick Henry (TEN),RB,0,,,0,,0,0.0,0.0
Ezekiel Elliott (DAL),RB,0,,,0,,0,0.0,0.0
Devontae Booker (NYG),RB,0,,,0,,0,0.0,0.0
Jordan Howard (PHI),RB,0,,,0,,0,0.0,0.0
Andy Janovich (CLE),RB,0,,,0,,0,0.0,0.0
Dwayne Washington (NO),RB,0,,,0,,0,0.0,0.0
Darius Jackson (HOU),RB,0,,,0,,0,0.0,0.0
Derek Watt (PIT),RB,0,,,0,,0,0.0,0.0
Wendell Smallwood (WAS),RB,0,,,0,,0,0.0,0.0
Kenyan Drake (LV),RB,0,,,0,,0,0.0,0.0
Michael Burton (KC),RB,0,,,0,,0,0.0,0.0
Ty Montgomery (NO),RB,0,,,0,,0,0.0,0.0
Raheem Mostert (SF),RB,0,,,0,,0,0.0,0.0
Malcolm Brown (MIA),RB,0,,,0,,0,0.0,0.0
Marlon Mack (IND),RB,0,,,0,,0,0.0,0.0
Tarik Cohen (CHI),RB,0,,,0,,0,0.0,0.0
Brian Hill (CLE),RB,0,,,0,,0,0.0,0.0
James Conner (ARI),RB,0,,,0,,0,0.0,0.0
Corey Clement (DAL),RB,0,,,0,,0,0.0,0.0
Jeremy McNichols (TEN),RB,0,,,0,,0,0.0,0.0
Kareem Hunt (CLE),RB,0,,,0,,0,0.0,0.0
Jamaal Williams (DET),RB,0,,,0,,0,0.0,0.0
Samaje Perine (CIN),RB,0,,,0,,0,0.0,0.0
Wayne Gallman Jr. (ATL),RB,0,,,0,,0,0.0,0.0
Alvin Kamara (NO),RB,0,,,0,,0,0.0,0.0
Joe Mixon (CIN),RB,0,,,0,,0,0.0,0.0
D'Onta Foreman (TEN),RB,0,,,0,,0,0.0,0.0
Christian McCaffrey (CAR),RB,0,,,0,,0,0.0,0.0
Leonard Fournette (TB),RB,0,,,0,,0,0.0,0.0
Elijah McGuire (KC),RB,0,,,0,,0,0.0,0.0
Chris Carson (SEA),RB,0,,,0,,0,0.0,0.0
Alex Armah Jr. (NO),RB,0,,,0,,0,0.0,0.0
Aaron Jones (GB),RB,0,,,0,,0,0.0,0.0
Austin Ekeler (LAC),RB,0,,,0,,0,0.0,0.0
Khalfani Muhammad (ARI),RB,0,,,0,,0,0.0,0.0
Dalvin Cook (MIN),RB,0,,,0,,0,0.0,0.0
J.P. Holtz (CHI),RB,0,,,0,,0,0.0,0.0
Peyton Barber (LV),RB,0,,,0,,0,0.0,0.0
J.D. McKissic (WAS),RB,0,,,0,,0,0.0,0.0
Brandin Bryant (BUF),RB,0,,,0,,0,0.0,0.0
Elijhaa Penny (NYG),RB,0,,,0,,0,0.0,0.0
C.J. Ham (MIN),RB,0,,,0,,0,0.0,0.0
Jalen Richard (LV),RB,0,,,0,,0,0.0,0.0
Devonta Freeman (BAL),RB,0,,,0,,0,0.0,0.0
James White (NE),RB,0,,,0,,0,0.0,0.0
Carlos Hyde (JAC),RB,0,,,0,,0,0.0,0.0
Carlin Isles (DET),RB,0,,,0,,0,0.0,0.0
Tim Flanders (NO),RB,0,,,0,,0,0.0,0.0
Damien Williams (CHI),RB,0,,,0,,0,0.0,0.0
Willie Carter (CHI),RB,0,,,0,,0,0.0,0.0
Jerick McKinnon (KC),RB,0,,,0,,0,0.0,0.0
Rex Burkhead (HOU),RB,0,,,0,,0,0.0,0.0
Theo Riddick (LV),RB,0,,,0,,0,0.0,0.0
Le'Veon Bell (BAL),RB,0,,,0,,0,0.0,0.0
Giovani Bernard (TB),RB,0,,,0,,0,0.0,0.0
Kyle Juszczyk (SF),RB,0,,,0,,0,0.0,0.0
Latavius Murray (BAL),RB,0,,,0,,0,0.0,0.0
Tommy Bohanon (BAL),RB,0,,,0,,0,0.0,0.0
Brennan Clay (DEN),RB,0,,,0,,0,0.0,0.0
David Johnson (HOU),RB,0,,,0,,0,0.0,0.0
Mike Davis (ATL),RB,0,,,0,,0,0.0,0.0
Duke Johnson Jr. (MIA),RB,0,,,0,,0,0.0,0.0
Tevin Coleman (NYJ),RB,0,,,0,,0,0.0,0.0
Ameer Abdullah (CAR),RB,0,,,0,,0,0.0,0.0
Melvin Gordon III (DEN),RB,0,,,0,,0,0.0,0.0
Keith Smith (ATL),RB,0,,,0,,0,0.0,0.0
