PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Taiwan Jones (BUF),RB,9,0.75,77.78,16,1.33,12,28.8,2.4
Orleans Darkwa (FA),RB,5,0.31,60.0,36,2.25,16,27.4,1.7
Roy Helu (FA),RB,16,1.78,56.25,17,1.89,9,26.4,2.9
John Kuhn (FA),RB,10,0.62,60.0,9,0.56,16,26.4,1.7
Terrance West (FA),RB,5,0.62,80.0,62,7.75,8,25.0,3.1
Pierre Thomas (FA),RB,11,2.2,81.82,15,3.0,5,23.8,4.8
Rex Burkhead (HOU),RB,15,0.94,66.67,4,0.25,16,23.8,1.5
Jalston Fowler (FA),RB,6,0.38,83.33,7,0.44,16,22.7,1.4
Kerwynn Williams (FA),RB,2,0.33,100.0,27,4.5,6,21.8,3.6
Kenjon Barner (FA),RB,12,1.2,75.0,28,2.8,10,21.6,2.2
Dan Herron (FA),RB,10,1.0,90.0,25,2.5,10,21.6,2.2
David Cobb (FA),RB,2,0.29,50.0,52,7.43,7,21.4,3.1
Anthony Dixon (FA),RB,7,0.44,85.71,21,1.31,16,20.8,1.3
Akeem Hunt (FA),RB,10,1.43,60.0,17,2.43,7,19.5,2.8
Kendall Gaskins (FA),RB,10,1.11,80.0,16,1.78,9,18.7,2.1
Lorenzo Taliaferro (FA),RB,5,1.67,100.0,13,4.33,3,18.6,6.2
Ryan Hewitt (FA),RB,12,0.8,66.67,0,0.0,15,17.9,1.2
Knile Davis (FA),RB,3,0.21,66.67,28,2.0,14,17.6,1.3
Mike Davis (ATL),RB,13,2.17,53.85,35,5.83,6,16.6,2.8
Michael Burton (KC),RB,6,0.38,100.0,4,0.25,16,16.1,1.0
Juwan Thompson (FA),RB,9,0.6,66.67,18,1.2,15,15.9,1.1
Austin Johnson (FA),RB,8,0.8,62.5,4,0.4,10,14.9,1.5
Dexter McCluster (FA),RB,41,3.73,75.61,55,5.0,11,14.8,1.3
Steven Jackson (FA),RB,1,0.5,100.0,21,10.5,2,14.0,7.0
Bryce Brown (FA),RB,2,0.67,0.0,25,8.33,3,13.2,4.4
Stevan Ridley (FA),RB,5,0.62,80.0,36,4.5,8,12.8,1.6
Zurlon Tipton (FA),RB,8,0.8,62.5,5,0.5,10,12.7,1.3
Will Johnson (FA),RB,4,0.25,50.0,4,0.25,16,12.3,0.8
Jarryd Hayne (FA),RB,7,0.88,85.71,17,2.12,8,11.9,1.5
Josh Robinson (FA),RB,6,1.2,100.0,17,3.4,5,11.2,2.2
Tommy Bohanon (BAL),RB,8,0.5,50.0,2,0.12,16,9.8,0.6
Toby Gerhart (FA),RB,5,0.71,60.0,20,2.86,7,9.7,1.4
Darrel Young (FA),RB,6,0.38,100.0,6,0.38,16,9.6,0.6
Zach Zenner (FA),RB,3,0.5,66.67,17,2.83,6,9.1,1.5
Reggie Bush (FA),RB,10,2.0,40.0,8,1.6,5,8.7,1.7
Anthony Sherman (FA),RB,5,0.31,80.0,1,0.06,16,7.4,0.5
Stepfan Taylor (FA),RB,3,0.19,33.33,17,1.06,16,7.2,0.5
Fitzgerald Toussaint (FA),RB,0,0.0,,18,3.6,5,6.2,1.2
Jacquizz Rodgers (FA),RB,3,0.6,33.33,14,2.8,5,6.1,1.2
Joey Iosefa (FA),RB,0,0.0,,15,7.5,2,5.1,2.6
Bernard Pierce (FA),RB,5,0.71,60.0,6,0.86,7,4.8,0.7
Bobby Rainey (FA),RB,3,0.19,100.0,5,0.31,16,4.4,0.3
Derrick Coleman (FA),RB,1,0.07,100.0,8,0.57,14,4.2,0.3
Roosevelt Nix (FA),RB,3,0.2,66.67,0,0.0,15,3.6,0.2
Jay Prosch (FA),RB,1,0.06,0.0,6,0.38,16,3.3,0.2
Jorvorskie Lane (FA),RB,2,0.12,100.0,1,0.06,16,3.3,0.2
Tyler Varga (FA),RB,2,0.67,50.0,1,0.33,3,3.0,1.0
Aaron Ripkowski (FA),RB,1,0.07,100.0,0,0.0,15,2.8,0.2
Malcolm Brown (MIA),RB,1,1.0,100.0,4,4.0,1,2.5,2.5
Jerome Felton (FA),RB,2,0.12,50.0,1,0.06,16,2.4,0.2
Jordan Todman (FA),RB,2,0.18,0.0,4,0.36,11,2.2,0.2
John Crockett (FA),RB,0,0.0,,9,4.5,2,2.1,1.1
Rod Smith (FA),RB,2,0.18,50.0,2,0.18,11,2.1,0.2
Alonzo Harris (FA),RB,1,0.17,0.0,4,0.67,6,1.9,0.3
Terrence Magee (FA),RB,1,0.25,100.0,2,0.5,4,1.7,0.4
Corey Grant (FA),RB,3,0.5,66.67,6,1.0,6,1.5,0.3
Tyler Clutts (FA),RB,1,0.06,100.0,0,0.0,16,1.4,0.1
Trey Williams (FA),RB,0,0.0,,2,1.0,2,1.2,0.6
Antone Smith (FA),RB,0,0.0,,1,0.2,5,1.1,0.2
Cierre Wood (FA),RB,1,0.5,100.0,2,1.0,2,0.7,0.4
Kendall Hunter (FA),RB,0,0.0,,1,0.5,2,0.2,0.1
George Winn (FA),RB,0,0.0,,4,0.57,7,0.1,0.0
Josh Hokit (SF),RB,0,,,0,,0,0.0,0.0
Gabe Nabers (LAC),RB,0,,,0,,0,0.0,0.0
Nathan Cottrell (JAC),RB,0,,,0,,0,0.0,0.0
Demetric Felton (CLE),RB,0,,,0,,0,0.0,0.0
Jake Bargas (MIN),RB,0,,,0,,0,0.0,0.0
Jermar Jefferson (DET),RB,0,,,0,,0,0.0,0.0
Pooka Williams Jr. (CIN),RB,0,,,0,,0,0.0,0.0
Deon Jackson (IND),RB,0,,,0,,0,0.0,0.0
Mekhi Sargent (LAR),RB,0,,,0,,0,0.0,0.0
Jaret Patterson (WAS),RB,0,,,0,,0,0.0,0.0
Trey Ragas (LV),RB,0,,,0,,0,0.0,0.0
Sandro Platzgummer (NYG),RB,0,,,0,,0,0.0,0.0
Jonathan Ward (ARI),RB,0,,,0,,0,0.0,0.0
Mikey Daniel (CAR),RB,0,,,0,,0,0.0,0.0
Darrell Henderson Jr. (LAR),RB,0,,,0,,0,0.0,0.0
Alec Ingold (LV),RB,0,,,0,,0,0.0,0.0
Trevon Wesco (NYJ),RB,0,,,0,,0,0.0,0.0
Ryquell Armstead (GB),RB,0,,,0,,0,0.0,0.0
Aca'Cedric Ware (TB),RB,0,,,0,,0,0.0,0.0
Qadree Ollison (ATL),RB,0,,,0,,0,0.0,0.0
Dexter Williams (CLE),RB,0,,,0,,0,0.0,0.0
Ty Johnson (NYJ),RB,0,,,0,,0,0.0,0.0
Patrick Laird (MIA),RB,0,,,0,,0,0.0,0.0
Elijah Holyfield (CIN),RB,0,,,0,,0,0.0,0.0
Miles Sanders (PHI),RB,0,,,0,,0,0.0,0.0
Trayveon Williams (CIN),RB,0,,,0,,0,0.0,0.0
Josh Jacobs (LV),RB,0,,,0,,0,0.0,0.0
Devine Ozigbo (JAC),RB,0,,,0,,0,0.0,0.0
Andrew Beck (DEN),RB,0,,,0,,0,0.0,0.0
Tony Pollard (DAL),RB,0,,,0,,0,0.0,0.0
Cullen Gillaspia (NYG),RB,0,,,0,,0,0.0,0.0
Jakob Johnson (NE),RB,0,,,0,,0,0.0,0.0
Sutton Smith (LV),RB,0,,,0,,0,0.0,0.0
Alexander Mattison (MIN),RB,0,,,0,,0,0.0,0.0
Darwin Thompson (TB),RB,0,,,0,,0,0.0,0.0
Mike Weber (NYG),RB,0,,,0,,0,0.0,0.0
Damarea Crockett (DEN),RB,0,,,0,,0,0.0,0.0
Travis Homer (SEA),RB,0,,,0,,0,0.0,0.0
Benny Snell Jr. (PIT),RB,0,,,0,,0,0.0,0.0
Devin Singletary (BUF),RB,0,,,0,,0,0.0,0.0
Reggie Bonnafon (CAR),RB,0,,,0,,0,0.0,0.0
Donnie Ernsberger (TEN),RB,0,,,0,,0,0.0,0.0
Mike Boone (DEN),RB,0,,,0,,0,0.0,0.0
Ryan Nall (CHI),RB,0,,,0,,0,0.0,0.0
David Montgomery (CHI),RB,0,,,0,,0,0.0,0.0
Damien Harris (NE),RB,0,,,0,,0,0.0,0.0
Dalyn Dawkins (DET),RB,0,,,0,,0,0.0,0.0
Jeff Wilson Jr. (SF),RB,0,,,0,,0,0.0,0.0
Johnny Stanton (CLE),RB,0,,,0,,0,0.0,0.0
Dontrell Hilliard (TEN),RB,0,,,0,,0,0.0,0.0
James Robinson (JAC),RB,0,,,0,,0,0.0,0.0
JaMycal Hasty (SF),RB,0,,,0,,0,0.0,0.0
Antonio Gibson (WAS),RB,0,,,0,,0,0.0,0.0
Scottie Phillips (HOU),RB,0,,,0,,0,0.0,0.0
Artavis Pierce (CHI),RB,0,,,0,,0,0.0,0.0
Patrick Taylor Jr. (GB),RB,0,,,0,,0,0.0,0.0
Larry Rountree III (LAC),RB,0,,,0,,0,0.0,0.0
DeeJay Dallas (SEA),RB,0,,,0,,0,0.0,0.0
Adrian Killins Jr. (DEN),RB,0,,,0,,0,0.0,0.0
Darius Bradwell (LAC),RB,0,,,0,,0,0.0,0.0
Ty'Son Williams (BAL),RB,0,,,0,,0,0.0,0.0
Pete Guerriero (PIT),RB,0,,,0,,0,0.0,0.0
Cameron Scarlett (SEA),RB,0,,,0,,0,0.0,0.0
Reggie Gilliam (BUF),RB,0,,,0,,0,0.0,0.0
Antonio Williams (BUF),RB,0,,,0,,0,0.0,0.0
Chuba Hubbard (CAR),RB,0,,,0,,0,0.0,0.0
Giovanni Ricci (CAR),RB,0,,,0,,0,0.0,0.0
Malcolm Perry (NE),RB,0,,,0,,0,0.0,0.0
Rico Dowdle (DAL),RB,0,,,0,,0,0.0,0.0
Sewo Olonilua (DAL),RB,0,,,0,,0,0.0,0.0
Jason Huntley (PHI),RB,0,,,0,,0,0.0,0.0
Tony Jones Jr. (NO),RB,0,,,0,,0,0.0,0.0
D'Andre Swift (DET),RB,0,,,0,,0,0.0,0.0
Derrick Gore (KC),RB,0,,,0,,0,0.0,0.0
D'Ernest Johnson (CLE),RB,0,,,0,,0,0.0,0.0
Craig Reynolds (DET),RB,0,,,0,,0,0.0,0.0
Travis Etienne Jr. (JAC),RB,0,,,0,,0,0.0,0.0
Austin Walter (NYJ),RB,0,,,0,,0,0.0,0.0
Khari Blasingame (TEN),RB,0,,,0,,0,0.0,0.0
Jonathan Taylor (IND),RB,0,,,0,,0,0.0,0.0
J.K. Dobbins (BAL),RB,0,,,0,,0,0.0,0.0
Darius Anderson (IND),RB,0,,,0,,0,0.0,0.0
Salvon Ahmed (MIA),RB,0,,,0,,0,0.0,0.0
Joshua Kelley (LAC),RB,0,,,0,,0,0.0,0.0
J.J. Taylor (NE),RB,0,,,0,,0,0.0,0.0
Javon Leake (DET),RB,0,,,0,,0,0.0,0.0
Trey Sermon (SF),RB,0,,,0,,0,0.0,0.0
Darrynton Evans (TEN),RB,0,,,0,,0,0.0,0.0
Michael Warren II (DET),RB,0,,,0,,0,0.0,0.0
Caleb Huntley (ATL),RB,0,,,0,,0,0.0,0.0
Zack Moss (BUF),RB,0,,,0,,0,0.0,0.0
Anthony McFarland Jr. (PIT),RB,0,,,0,,0,0.0,0.0
Eno Benjamin (ARI),RB,0,,,0,,0,0.0,0.0
AJ Dillon (GB),RB,0,,,0,,0,0.0,0.0
Ke'Shawn Vaughn (TB),RB,0,,,0,,0,0.0,0.0
LeVante Bellamy (DEN),RB,0,,,0,,0,0.0,0.0
La'Mical Perine (NYJ),RB,0,,,0,,0,0.0,0.0
Clyde Edwards-Helaire (KC),RB,0,,,0,,0,0.0,0.0
Kylin Hill (GB),RB,0,,,0,,0,0.0,0.0
Najee Harris (PIT),RB,0,,,0,,0,0.0,0.0
Cam Akers (LAR),RB,0,,,0,,0,0.0,0.0
Chris Evans (CIN),RB,0,,,0,,0,0.0,0.0
Elijah Mitchell (SF),RB,0,,,0,,0,0.0,0.0
Khalil Herbert (CHI),RB,0,,,0,,0,0.0,0.0
Javian Hawkins (TEN),RB,0,,,0,,0,0.0,0.0
Javonte Williams (DEN),RB,0,,,0,,0,0.0,0.0
Michael Carter (NYJ),RB,0,,,0,,0,0.0,0.0
Rhamondre Stevenson (NE),RB,0,,,0,,0,0.0,0.0
Spencer Brown (CAR),RB,0,,,0,,0,0.0,0.0
Tory Carter (TEN),RB,0,,,0,,0,0.0,0.0
Kenneth Gainwell (PHI),RB,0,,,0,,0,0.0,0.0
Gary Brightwell (NYG),RB,0,,,0,,0,0.0,0.0
Gerrid Doaks (MIA),RB,0,,,0,,0,0.0,0.0
Mason Stokke (CAR),RB,0,,,0,,0,0.0,0.0
Kene Nwangwu (MIN),RB,0,,,0,,0,0.0,0.0
Jake Funk (LAR),RB,0,,,0,,0,0.0,0.0
JaQuan Hardy (DAL),RB,0,,,0,,0,0.0,0.0
A.J. Rose Jr. (MIN),RB,0,,,0,,0,0.0,0.0
Nate McCrary (BAL),RB,0,,,0,,0,0.0,0.0
Josh Johnson (SEA),RB,0,,,0,,0,0.0,0.0
Tre Harbison (CLE),RB,0,,,0,,0,0.0,0.0
Nick Bellore (SEA),RB,0,0.0,,0,0.0,16,0.0,0.0
Isaac Odim (LAC),RB,0,,,0,,0,0.0,0.0
Chad Spann (HOU),RB,0,,,0,,0,0.0,0.0
Jay Finley (CIN),RB,0,,,0,,0,0.0,0.0
LaMichael James (FA),RB,0,0.0,,0,0.0,1,0.0,0.0
Will Tukuafu (FA),RB,1,0.07,100.0,4,0.29,14,0.0,0.0
Garrett Mills (NE),RB,0,,,0,,0,0.0,0.0
Cedric Peerman (FA),RB,0,0.0,,0,0.0,16,0.0,0.0
Andre Anderson (BUF),RB,0,,,0,,0,0.0,0.0
Shane Bannon (KC),RB,0,,,0,,0,0.0,0.0
Carlin Isles (DET),RB,0,,,0,,0,0.0,0.0
Joe Banyard (FA),RB,0,0.0,,0,0.0,5,0.0,0.0
Chase Reynolds (FA),RB,0,0.0,,0,0.0,12,0.0,0.0
Cordarrelle Patterson (ATL),RB,2,0.12,100.0,2,0.12,16,0.0,0.0
Cory Harkey (FA),RB,6,0.38,83.33,0,0.0,16,0.0,0.0
Gus Edwards (BAL),RB,0,,,0,,0,0.0,0.0
Kenny Irons (CIN),RB,0,,,0,,0,0.0,0.0
Javarris Williams (HOU),RB,0,,,0,,0,0.0,0.0
Anthony Alridge (WAS),RB,0,,,0,,0,0.0,0.0
Dantrell Savage (CAR),RB,0,,,0,,0,0.0,0.0
Chad Simpson (WAS),RB,0,,,0,,0,0.0,0.0
Samkon Gado (TEN),RB,0,,,0,,0,0.0,0.0
Xavier Omon (SF),RB,0,,,0,,0,0.0,0.0
Madison Hedgecock (NYG),RB,0,,,0,,0,0.0,0.0
Marcus Mailei (NO),RB,0,,,0,,0,0.0,0.0
Mike Bell (BUF),RB,0,,,0,,0,0.0,0.0
Marcus Mason (LAC),RB,0,,,0,,0,0.0,0.0
Matt Lawrence (BAL),RB,0,,,0,,0,0.0,0.0
Willie Carter (CHI),RB,0,,,0,,0,0.0,0.0
Dri Archer (FA),RB,0,0.0,,0,0.0,8,0.0,0.0
Brian Hill (CLE),RB,0,,,0,,0,0.0,0.0
Elijah McGuire (KC),RB,0,,,0,,0,0.0,0.0
Tarik Cohen (CHI),RB,0,,,0,,0,0.0,0.0
James Conner (ARI),RB,0,,,0,,0,0.0,0.0
Austin Ekeler (LAC),RB,0,,,0,,0,0.0,0.0
Corey Clement (DAL),RB,0,,,0,,0,0.0,0.0
Jeremy McNichols (TEN),RB,0,,,0,,0,0.0,0.0
Marlon Mack (IND),RB,0,,,0,,0,0.0,0.0
Kareem Hunt (CLE),RB,0,,,0,,0,0.0,0.0
Jamaal Williams (DET),RB,0,,,0,,0,0.0,0.0
Samaje Perine (CIN),RB,0,,,0,,0,0.0,0.0
Wayne Gallman Jr. (ATL),RB,0,,,0,,0,0.0,0.0
Joe Mixon (CIN),RB,0,,,0,,0,0.0,0.0
Aaron Jones (GB),RB,0,,,0,,0,0.0,0.0
Chris Carson (SEA),RB,0,,,0,,0,0.0,0.0
Alex Armah Jr. (NO),RB,0,,,0,,0,0.0,0.0
Khalfani Muhammad (ARI),RB,0,,,0,,0,0.0,0.0
Alvin Kamara (NO),RB,0,,,0,,0,0.0,0.0
D'Onta Foreman (TEN),RB,0,,,0,,0,0.0,0.0
Jalen Richard (LV),RB,0,,,0,,0,0.0,0.0
J.P. Holtz (CHI),RB,0,,,0,,0,0.0,0.0
Christian McCaffrey (CAR),RB,0,,,0,,0,0.0,0.0
Leonard Fournette (TB),RB,0,,,0,,0,0.0,0.0
Dalvin Cook (MIN),RB,0,,,0,,0,0.0,0.0
Brandin Bryant (BUF),RB,0,,,0,,0,0.0,0.0
Elijhaa Penny (NYG),RB,0,,,0,,0,0.0,0.0
J.D. McKissic (WAS),RB,0,,,0,,0,0.0,0.0
C.J. Ham (MIN),RB,0,,,0,,0,0.0,0.0
Rashaad Penny (SEA),RB,0,,,0,,0,0.0,0.0
John Kelly (CLE),RB,0,,,0,,0,0.0,0.0
Justin Jackson (LAC),RB,0,,,0,,0,0.0,0.0
Bo Scarbrough (LV),RB,0,,,0,,0,0.0,0.0
Nyheim Hines (IND),RB,0,,,0,,0,0.0,0.0
Godwin Igwebuike (DET),RB,0,,,0,,0,0.0,0.0
Jaylen Samuels (HOU),RB,0,,,0,,0,0.0,0.0
Myles Gaskin (MIA),RB,0,,,0,,0,0.0,0.0
Kalen Ballage (PIT),RB,0,,,0,,0,0.0,0.0
Sony Michel (LAR),RB,0,,,0,,0,0.0,0.0
Buddy Howell (LAR),RB,0,,,0,,0,0.0,0.0
Boston Scott (PHI),RB,0,,,0,,0,0.0,0.0
Nick Bawden (NYJ),RB,0,,,0,,0,0.0,0.0
Trenton Cannon (SF),RB,0,,,0,,0,0.0,0.0
Jason Cabinda (DET),RB,0,,,0,,0,0.0,0.0
Darrel Williams (KC),RB,0,,,0,,0,0.0,0.0
Phillip Lindsay (HOU),RB,0,,,0,,0,0.0,0.0
Jordan Wilkins (JAC),RB,0,,,0,,0,0.0,0.0
Chase Edmonds (ARI),RB,0,,,0,,0,0.0,0.0
Josh Adams (NO),RB,0,,,0,,0,0.0,0.0
Nick Chubb (CLE),RB,0,,,0,,0,0.0,0.0
Dare Ogunbowale (JAC),RB,0,,,0,,0,0.0,0.0
Taquan Mizzell (NYG),RB,0,,,0,,0,0.0,0.0
Royce Freeman (HOU),RB,0,,,0,,0,0.0,0.0
Patrick Ricard (BAL),RB,0,,,0,,0,0.0,0.0
Ronald Jones II (TB),RB,0,,,0,,0,0.0,0.0
Saquon Barkley (NYG),RB,0,,,0,,0,0.0,0.0
Trey Edmunds (PIT),RB,0,,,0,,0,0.0,0.0
Matt Breida (BUF),RB,0,,,0,,0,0.0,0.0
Ty Montgomery (NO),RB,19,3.17,78.95,3,0.5,6,0.0,0.0
Trey Watts (FA),RB,0,0.0,,0,0.0,1,0.0,0.0
Brennan Clay (DEN),RB,0,,,0,,0,0.0,0.0
Keith Smith (ATL),RB,0,0.0,,0,0.0,5,0.0,0.0
Drew Smith (FA),RB,0,0.0,,0,0.0,16,0.0,0.0
Kapri Bibbs (FA),RB,0,0.0,,0,0.0,1,0.0,0.0
Tim Flanders (NO),RB,0,,,0,,0,0.0,0.0
Toben Opurum (FA),RB,0,0.0,,0,0.0,2,0.0,0.0
Nikita Whitlock (FA),RB,0,0.0,,0,0.0,14,0.0,0.0
Wendell Smallwood (WAS),RB,0,,,0,,0,0.0,0.0
Kenyan Drake (LV),RB,0,,,0,,0,0.0,0.0
Andy Janovich (CLE),RB,0,,,0,,0,0.0,0.0
Jordan Howard (PHI),RB,0,,,0,,0,0.0,0.0
Devontae Booker (NYG),RB,0,,,0,,0,0.0,0.0
