PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Devontae Booker (NYG),RB,51,3.19,74.51,34,2.12,16,87.8,5.5
LeGarrette Blount (FA),RB,15,0.94,66.67,154,9.62,16,86.5,5.4
Elijah McGuire (KC),RB,31,3.88,61.29,92,11.5,8,85.9,10.7
Jacquizz Rodgers (FA),RB,45,2.81,84.44,33,2.06,16,83.0,5.2
Josh Adams (NO),RB,13,0.81,53.85,120,7.5,16,81.9,5.1
Corey Clement (DAL),RB,25,2.27,88.0,68,6.18,11,81.1,7.4
Marshawn Lynch (FA),RB,20,3.33,75.0,90,15.0,6,79.0,13.2
Spencer Ware (FA),RB,23,1.77,86.96,51,3.92,13,79.0,6.1
Chris Ivory (FA),RB,21,1.62,61.9,115,8.85,13,78.1,6.0
Ty Montgomery (NO),RB,40,3.08,62.5,41,3.15,13,71.2,5.5
Rashaad Penny (SEA),RB,12,0.86,75.0,85,6.07,14,70.4,5.0
Alfred Morris (NYG),RB,14,1.17,57.14,111,9.25,12,68.1,5.7
Kyle Juszczyk (SF),RB,40,2.5,75.0,8,0.5,16,67.4,4.2
C.J. Anderson (FA),RB,9,0.82,55.56,67,6.09,11,67.4,6.1
Chase Edmonds (ARI),RB,23,1.44,86.96,60,3.75,16,63.1,3.9
Kapri Bibbs (FA),RB,23,1.92,69.57,21,1.75,12,61.8,5.2
Justin Jackson (LAC),RB,19,1.46,78.95,50,3.85,13,61.1,4.7
Darren Sproles (FA),RB,23,3.83,65.22,29,4.83,6,61.0,10.2
Bilal Powell (FA),RB,18,2.57,61.11,80,11.43,7,60.3,8.6
Jordan Wilkins (JAC),RB,17,1.06,94.12,60,3.75,16,60.1,3.8
Zach Zenner (FA),RB,10,1.25,70.0,55,6.88,8,57.1,7.1
Kenneth Dixon (FA),RB,7,1.17,85.71,60,10.0,6,54.4,9.1
Rex Burkhead (HOU),RB,20,2.5,70.0,57,7.12,8,49.7,6.2
Trenton Cannon (SF),RB,25,1.56,68.0,38,2.38,16,48.7,3.0
Wayne Gallman Jr. (ATL),RB,22,1.47,63.64,51,3.4,15,44.5,3.0
Jeff Wilson Jr. (SF),RB,15,2.5,80.0,66,11.0,6,44.4,7.4
Jay Ajayi (FA),RB,6,1.5,83.33,45,11.25,4,43.4,10.9
James Develin (FA),RB,18,1.12,66.67,6,0.38,16,42.9,2.7
Malcolm Brown (MIA),RB,7,0.58,71.43,43,3.58,12,39.4,3.3
Raheem Mostert (SF),RB,7,0.78,85.71,34,3.78,9,38.6,4.3
Marcus Murphy (FA),RB,19,1.73,57.89,52,4.73,11,38.6,3.5
Kalen Ballage (PIT),RB,11,0.92,81.82,36,3.0,12,37.7,3.1
Rod Smith (FA),RB,12,0.75,75.0,44,2.75,16,33.7,2.1
Brandon Bolden (NE),RB,3,0.19,100.0,8,0.5,16,29.4,1.8
Andy Janovich (CLE),RB,10,0.62,80.0,2,0.12,16,25.7,1.6
Anthony Sherman (FA),RB,9,0.56,88.89,1,0.06,16,23.8,1.5
Taquan Mizzell (NYG),RB,10,1.11,80.0,9,1.0,9,23.4,2.6
Zach Line (FA),RB,10,0.62,50.0,9,0.56,16,22.5,1.4
Ronald Jones II (TB),RB,9,1.0,77.78,23,2.56,9,20.7,2.3
C.J. Ham (MIN),RB,15,1.0,73.33,6,0.4,15,20.3,1.4
Corey Grant (FA),RB,12,2.4,75.0,13,2.6,5,19.7,3.9
Dontrell Hilliard (TEN),RB,10,0.91,90.0,0,0.0,11,17.5,1.6
Cameron Artis-Payne (FA),RB,4,0.44,75.0,19,2.11,9,17.4,1.9
Darrel Williams (KC),RB,3,0.5,100.0,13,2.17,6,16.1,2.7
Brian Hill (CLE),RB,2,0.2,50.0,20,2.0,10,15.6,1.6
Elijhaa Penny (NYG),RB,9,0.64,88.89,7,0.5,14,15.5,1.1
Dwayne Washington (NO),RB,0,0.0,,27,2.08,13,15.4,1.2
Alex Armah Jr. (NO),RB,1,0.06,100.0,9,0.56,16,15.0,0.9
Stevan Ridley (FA),RB,4,0.4,75.0,29,2.9,10,14.8,1.5
Devonta Freeman (BAL),RB,7,3.5,71.43,14,7.0,2,14.1,7.1
Keith Ford (FA),RB,5,2.5,60.0,21,10.5,2,13.0,6.5
Mark Walton (FA),RB,8,0.57,62.5,14,1.0,14,12.5,0.9
John Kelly (CLE),RB,3,0.75,66.67,27,6.75,4,12.1,3.0
Charcandrick West (FA),RB,3,1.0,66.67,2,0.67,3,11.6,3.9
DeAndre Washington (FA),RB,1,0.1,100.0,30,3.0,10,11.4,1.1
T.J. Logan (FA),RB,7,0.7,100.0,2,0.2,10,10.9,1.1
D'Onta Foreman (TEN),RB,2,2.0,100.0,7,7.0,1,10.7,10.7
Tommy Bohanon (BAL),RB,9,0.56,66.67,1,0.06,16,10.1,0.6
Patrick DiMarco (FA),RB,4,0.25,75.0,1,0.06,16,10.1,0.6
Detrez Newsome (FA),RB,2,0.22,100.0,11,1.22,9,8.8,1.0
Kenjon Barner (FA),RB,1,0.11,100.0,19,2.11,9,8.4,0.9
Roosevelt Nix (FA),RB,6,0.38,66.67,1,0.06,16,8.2,0.5
Byron Marshall (FA),RB,6,1.0,66.67,3,0.5,6,7.9,1.3
Keith Smith (ATL),RB,7,0.44,71.43,1,0.06,16,7.3,0.5
Roc Thomas (FA),RB,4,0.8,50.0,8,1.6,5,7.1,1.4
Ryan Hewitt (FA),RB,2,0.17,50.0,0,0.0,12,7.1,0.6
Mike Boone (DEN),RB,3,0.38,66.67,11,1.38,8,6.8,0.9
Samaje Perine (CIN),RB,4,0.8,75.0,8,1.6,5,6.7,1.3
Tyler Ervin (FA),RB,4,0.44,75.0,0,0.0,9,6.5,0.7
Shaun Wilson (FA),RB,5,1.0,60.0,6,1.2,5,6.4,1.3
Tre Madden (FA),RB,3,0.21,66.67,3,0.21,14,5.8,0.4
C.J. Prosise (FA),RB,3,0.6,100.0,1,0.2,5,4.9,1.0
Mike Gillislee (FA),RB,1,0.25,100.0,16,4.0,4,4.2,1.1
De'Lance Turner (FA),RB,2,0.5,100.0,1,0.25,4,4.1,1.0
Ricky Ortiz (FA),RB,4,0.33,75.0,0,0.0,12,4.1,0.3
Jeremy Hill (FA),RB,1,1.0,100.0,4,4.0,1,4.1,4.1
Derrick Coleman (FA),RB,3,0.19,66.67,2,0.12,16,4.0,0.3
Benny Cunningham Jr. (FA),RB,2,0.13,50.0,11,0.73,15,3.9,0.3
Ameer Abdullah (CAR),RB,4,0.4,75.0,1,0.1,10,3.9,0.4
David Williams (FA),RB,0,0.0,,8,1.33,6,3.6,0.6
Jamaal Charles (FA),RB,3,1.5,66.67,6,3.0,2,3.4,1.7
Jamize Olawale (DAL),RB,4,0.25,50.0,0,0.0,16,3.3,0.2
Travaris Cadet (FA),RB,1,1.0,100.0,11,11.0,1,3.2,3.2
Jeremy Langford (FA),RB,0,0.0,,9,9.0,1,2.5,2.5
Derek Watt (PIT),RB,1,0.06,100.0,4,0.25,16,2.3,0.1
Justin Davis (FA),RB,0,0.0,,2,0.18,11,1.9,0.2
Jonathan Stewart (FA),RB,0,0.0,,6,2.0,3,1.7,0.6
David Fluellen (FA),RB,0,0.0,,4,0.57,7,1.6,0.2
Darius Jackson (HOU),RB,1,0.25,0.0,6,1.5,4,1.6,0.4
Michael Burton (KC),RB,1,0.12,100.0,0,0.0,8,1.6,0.2
Brandon Wilds (FA),RB,0,0.0,,6,2.0,3,1.5,0.5
Danny Vitale (FA),RB,2,0.4,50.0,0,0.0,5,1.2,0.2
Jonathan Williams (FA),RB,1,0.33,100.0,3,1.0,3,1.1,0.4
Christine Michael (FA),RB,0,0.0,,2,2.0,1,0.9,0.9
J.D. McKissic (WAS),RB,1,0.2,0.0,3,0.6,5,0.8,0.2
Robert Kelley (FA),RB,0,0.0,,4,2.0,2,0.8,0.4
Jeremy McNichols (TEN),RB,0,0.0,,2,2.0,1,0.4,0.4
Robert Turbin (FA),RB,2,1.0,50.0,4,2.0,2,0.3,0.2
Rico Dowdle (DAL),RB,0,,,0,,0,0.0,0.0
Scottie Phillips (HOU),RB,0,,,0,,0,0.0,0.0
Antonio Gibson (WAS),RB,0,,,0,,0,0.0,0.0
Ty'Son Williams (BAL),RB,0,,,0,,0,0.0,0.0
James Robinson (JAC),RB,0,,,0,,0,0.0,0.0
JaMycal Hasty (SF),RB,0,,,0,,0,0.0,0.0
DeeJay Dallas (SEA),RB,0,,,0,,0,0.0,0.0
Larry Rountree III (LAC),RB,0,,,0,,0,0.0,0.0
Patrick Taylor Jr. (GB),RB,0,,,0,,0,0.0,0.0
Artavis Pierce (CHI),RB,0,,,0,,0,0.0,0.0
Jason Huntley (PHI),RB,0,,,0,,0,0.0,0.0
Sandro Platzgummer (NYG),RB,0,,,0,,0,0.0,0.0
Trey Ragas (LV),RB,0,,,0,,0,0.0,0.0
Jonathan Ward (ARI),RB,0,,,0,,0,0.0,0.0
Reggie Gilliam (BUF),RB,0,,,0,,0,0.0,0.0
Cameron Scarlett (SEA),RB,0,,,0,,0,0.0,0.0
Mikey Daniel (CAR),RB,0,,,0,,0,0.0,0.0
Deon Jackson (IND),RB,0,,,0,,0,0.0,0.0
Nathan Cottrell (JAC),RB,0,,,0,,0,0.0,0.0
Gabe Nabers (LAC),RB,0,,,0,,0,0.0,0.0
Jake Bargas (MIN),RB,0,,,0,,0,0.0,0.0
Josh Hokit (SF),RB,0,,,0,,0,0.0,0.0
Jermar Jefferson (DET),RB,0,,,0,,0,0.0,0.0
Pooka Williams Jr. (CIN),RB,0,,,0,,0,0.0,0.0
Antonio Williams (BUF),RB,0,,,0,,0,0.0,0.0
Chuba Hubbard (CAR),RB,0,,,0,,0,0.0,0.0
Demetric Felton (CLE),RB,0,,,0,,0,0.0,0.0
Sewo Olonilua (DAL),RB,0,,,0,,0,0.0,0.0
Jaret Patterson (WAS),RB,0,,,0,,0,0.0,0.0
Mekhi Sargent (LAR),RB,0,,,0,,0,0.0,0.0
Malcolm Perry (NE),RB,0,,,0,,0,0.0,0.0
Pete Guerriero (PIT),RB,0,,,0,,0,0.0,0.0
Giovanni Ricci (CAR),RB,0,,,0,,0,0.0,0.0
Adrian Killins Jr. (DEN),RB,0,,,0,,0,0.0,0.0
David Montgomery (CHI),RB,0,,,0,,0,0.0,0.0
Elijah Holyfield (CIN),RB,0,,,0,,0,0.0,0.0
Miles Sanders (PHI),RB,0,,,0,,0,0.0,0.0
Devin Singletary (BUF),RB,0,,,0,,0,0.0,0.0
Josh Jacobs (LV),RB,0,,,0,,0,0.0,0.0
Damien Harris (NE),RB,0,,,0,,0,0.0,0.0
Dalyn Dawkins (DET),RB,0,0.0,,0,0.0,2,0.0,0.0
Patrick Laird (MIA),RB,0,,,0,,0,0.0,0.0
Darrell Henderson Jr. (LAR),RB,0,,,0,,0,0.0,0.0
Alec Ingold (LV),RB,0,,,0,,0,0.0,0.0
Trevon Wesco (NYJ),RB,0,,,0,,0,0.0,0.0
Ryquell Armstead (GB),RB,0,,,0,,0,0.0,0.0
Aca'Cedric Ware (TB),RB,0,,,0,,0,0.0,0.0
Qadree Ollison (ATL),RB,0,,,0,,0,0.0,0.0
Dexter Williams (CLE),RB,0,,,0,,0,0.0,0.0
Ty Johnson (NYJ),RB,0,,,0,,0,0.0,0.0
Trayveon Williams (CIN),RB,0,,,0,,0,0.0,0.0
Donnie Ernsberger (TEN),RB,0,0.0,,0,0.0,2,0.0,0.0
Ryan Nall (CHI),RB,0,,,0,,0,0.0,0.0
Buddy Howell (LAR),RB,0,0.0,,0,0.0,15,0.0,0.0
Boston Scott (PHI),RB,0,0.0,,0,0.0,2,0.0,0.0
Nick Bawden (NYJ),RB,0,,,0,,0,0.0,0.0
Johnny Stanton (CLE),RB,0,,,0,,0,0.0,0.0
Reggie Bonnafon (CAR),RB,0,,,0,,0,0.0,0.0
Cam Akers (LAR),RB,0,,,0,,0,0.0,0.0
Ke'Shawn Vaughn (TB),RB,0,,,0,,0,0.0,0.0
LeVante Bellamy (DEN),RB,0,,,0,,0,0.0,0.0
La'Mical Perine (NYJ),RB,0,,,0,,0,0.0,0.0
Clyde Edwards-Helaire (KC),RB,0,,,0,,0,0.0,0.0
Kylin Hill (GB),RB,0,,,0,,0,0.0,0.0
Najee Harris (PIT),RB,0,,,0,,0,0.0,0.0
Zack Moss (BUF),RB,0,,,0,,0,0.0,0.0
Eno Benjamin (ARI),RB,0,,,0,,0,0.0,0.0
J.K. Dobbins (BAL),RB,0,,,0,,0,0.0,0.0
Travis Etienne Jr. (JAC),RB,0,,,0,,0,0.0,0.0
Jonathan Taylor (IND),RB,0,,,0,,0,0.0,0.0
D'Andre Swift (DET),RB,0,,,0,,0,0.0,0.0
Derrick Gore (KC),RB,0,,,0,,0,0.0,0.0
D'Ernest Johnson (CLE),RB,0,,,0,,0,0.0,0.0
AJ Dillon (GB),RB,0,,,0,,0,0.0,0.0
Anthony McFarland Jr. (PIT),RB,0,,,0,,0,0.0,0.0
Darius Bradwell (LAC),RB,0,,,0,,0,0.0,0.0
Tony Jones Jr. (NO),RB,0,,,0,,0,0.0,0.0
Darius Anderson (IND),RB,0,,,0,,0,0.0,0.0
Salvon Ahmed (MIA),RB,0,,,0,,0,0.0,0.0
Joshua Kelley (LAC),RB,0,,,0,,0,0.0,0.0
Caleb Huntley (ATL),RB,0,,,0,,0,0.0,0.0
J.J. Taylor (NE),RB,0,,,0,,0,0.0,0.0
Javon Leake (DET),RB,0,,,0,,0,0.0,0.0
Trey Sermon (SF),RB,0,,,0,,0,0.0,0.0
Darrynton Evans (TEN),RB,0,,,0,,0,0.0,0.0
Michael Warren II (DET),RB,0,,,0,,0,0.0,0.0
Benny Snell Jr. (PIT),RB,0,,,0,,0,0.0,0.0
Jakob Johnson (NE),RB,0,,,0,,0,0.0,0.0
Sutton Smith (LV),RB,0,,,0,,0,0.0,0.0
Devine Ozigbo (JAC),RB,0,,,0,,0,0.0,0.0
Tony Pollard (DAL),RB,0,,,0,,0,0.0,0.0
Alexander Mattison (MIN),RB,0,,,0,,0,0.0,0.0
Darwin Thompson (TB),RB,0,,,0,,0,0.0,0.0
Mike Weber (NYG),RB,0,,,0,,0,0.0,0.0
Damarea Crockett (DEN),RB,0,,,0,,0,0.0,0.0
Travis Homer (SEA),RB,0,,,0,,0,0.0,0.0
Cullen Gillaspia (NYG),RB,0,,,0,,0,0.0,0.0
Craig Reynolds (DET),RB,0,,,0,,0,0.0,0.0
Austin Walter (NYJ),RB,0,,,0,,0,0.0,0.0
Andrew Beck (DEN),RB,0,,,0,,0,0.0,0.0
Khari Blasingame (TEN),RB,0,,,0,,0,0.0,0.0
Elijah Mitchell (SF),RB,0,,,0,,0,0.0,0.0
Chris Evans (CIN),RB,0,,,0,,0,0.0,0.0
Javian Hawkins (TEN),RB,0,,,0,,0,0.0,0.0
Khalil Herbert (CHI),RB,0,,,0,,0,0.0,0.0
Javonte Williams (DEN),RB,0,,,0,,0,0.0,0.0
Michael Carter (NYJ),RB,0,,,0,,0,0.0,0.0
Rhamondre Stevenson (NE),RB,0,,,0,,0,0.0,0.0
Jake Funk (LAR),RB,0,,,0,,0,0.0,0.0
Kenneth Gainwell (PHI),RB,0,,,0,,0,0.0,0.0
Gary Brightwell (NYG),RB,0,,,0,,0,0.0,0.0
Gerrid Doaks (MIA),RB,0,,,0,,0,0.0,0.0
Mason Stokke (CAR),RB,0,,,0,,0,0.0,0.0
Spencer Brown (CAR),RB,0,,,0,,0,0.0,0.0
Kene Nwangwu (MIN),RB,0,,,0,,0,0.0,0.0
Tory Carter (TEN),RB,0,,,0,,0,0.0,0.0
JaQuan Hardy (DAL),RB,0,,,0,,0,0.0,0.0
Nate McCrary (BAL),RB,0,,,0,,0,0.0,0.0
Josh Johnson (SEA),RB,0,,,0,,0,0.0,0.0
Tre Harbison (CLE),RB,0,,,0,,0,0.0,0.0
A.J. Rose Jr. (MIN),RB,0,,,0,,0,0.0,0.0
Andre Anderson (BUF),RB,0,,,0,,0,0.0,0.0
Shane Bannon (KC),RB,0,,,0,,0,0.0,0.0
Jay Finley (CIN),RB,0,,,0,,0,0.0,0.0
Taiwan Jones (BUF),RB,2,0.33,0.0,0,0.0,6,0.0,0.0
Xavier Omon (SF),RB,0,,,0,,0,0.0,0.0
Garrett Mills (NE),RB,0,,,0,,0,0.0,0.0
Chad Spann (HOU),RB,0,,,0,,0,0.0,0.0
Nick Bellore (SEA),RB,4,0.29,100.0,1,0.07,14,0.0,0.0
Isaac Odim (LAC),RB,0,,,0,,0,0.0,0.0
Javarris Williams (HOU),RB,0,,,0,,0,0.0,0.0
Dantrell Savage (CAR),RB,0,,,0,,0,0.0,0.0
Anthony Alridge (WAS),RB,0,,,0,,0,0.0,0.0
Chad Simpson (WAS),RB,0,,,0,,0,0.0,0.0
Mike Bell (BUF),RB,0,,,0,,0,0.0,0.0
Samkon Gado (TEN),RB,0,,,0,,0,0.0,0.0
Kenny Irons (CIN),RB,0,,,0,,0,0.0,0.0
Matt Lawrence (BAL),RB,0,,,0,,0,0.0,0.0
Marcus Mason (LAC),RB,0,,,0,,0,0.0,0.0
Marcus Mailei (NO),RB,0,,,0,,0,0.0,0.0
Madison Hedgecock (NYG),RB,0,,,0,,0,0.0,0.0
J.P. Holtz (CHI),RB,0,,,0,,0,0.0,0.0
Tra Carson (FA),RB,0,0.0,,0,0.0,6,0.0,0.0
Thomas Rawls (FA),RB,0,0.0,,0,0.0,1,0.0,0.0
Shane Smith (FA),RB,0,0.0,,0,0.0,2,0.0,0.0
Patrick Ricard (BAL),RB,0,0.0,,0,0.0,10,0.0,0.0
Jason Cabinda (DET),RB,0,0.0,,0,0.0,10,0.0,0.0
Godwin Igwebuike (DET),RB,0,0.0,,0,0.0,6,0.0,0.0
Bo Scarbrough (LV),RB,0,,,0,,0,0.0,0.0
Lavon Coleman (FA),RB,0,0.0,,0,0.0,1,0.0,0.0
Myles Gaskin (MIA),RB,0,,,0,,0,0.0,0.0
Trey Edmunds (PIT),RB,0,0.0,,0,0.0,4,0.0,0.0
Dare Ogunbowale (JAC),RB,0,0.0,,0,0.0,2,0.0,0.0
Joe Williams (FA),RB,0,0.0,,0,0.0,3,0.0,0.0
Brandin Bryant (BUF),RB,0,,,0,,0,0.0,0.0
Matt Dayes (FA),RB,0,0.0,,0,0.0,7,0.0,0.0
Khalfani Muhammad (ARI),RB,0,,,0,,0,0.0,0.0
Cordarrelle Patterson (ATL),RB,28,1.87,75.0,42,2.8,15,0.0,0.0
Carlin Isles (DET),RB,0,,,0,,0,0.0,0.0
Tim Flanders (NO),RB,0,,,0,,0,0.0,0.0
Jerick McKinnon (KC),RB,0,,,0,,0,0.0,0.0
Willie Carter (CHI),RB,0,,,0,,0,0.0,0.0
Le'Veon Bell (BAL),RB,0,,,0,,0,0.0,0.0
Brennan Clay (DEN),RB,0,,,0,,0,0.0,0.0
Senorise Perry (FA),RB,0,0.0,,0,0.0,16,0.0,0.0
De'Angelo Henderson Sr. (FA),RB,0,0.0,,2,0.67,3,-0.1,-0.0
